Game,like,date,comment,good
GTA5,0,2022-09-04,용량 겁나 잡아먹음똥컴은 깔지마셈,1
GTA5,1,2022-09-04,최고임,0
GTA5,1,2022-09-04,그래 다 알잖아,0
GTA5,1,2022-09-04,굴잼,0
GTA5,1,2022-09-04,돈 버는 컨텐츠 아니여도 습격같은거 많이 내줫으면 좋겠음이제 존버만 남음,0
GTA5,1,2022-09-04,최고의 게임이라는 명색에 걸맞게 시간이 지났음에도 꿀잼입니다 ,0
GTA5,1,2022-09-04, ,0
GTA5,1,2022-09-04,good,0
GTA5,1,2022-09-04,rid whgdma,0
GTA5,1,2022-09-04,어벤져가 좋을까 아니면 테러바이션이 좋을까 ,0
GTA5,1,2022-09-04,갓겜,0
GTA5,1,2022-09-04,PLAY GO,0
GTA5,1,2022-09-04,친구랑하면 재미있어요,0
GTA5,1,2022-09-04,배리나이스,0
GTA5,1,2022-09-04,gg,0
GTA5,1,2022-09-04,이거 핵을 안써도 가끔식 정지 먹어요 무고밴 먹어서 부계입니다 ,0
GTA5,1,2022-09-04,개꿀잼,0
GTA5,1,2022-09-04,재 밌 다 하하하하하하 ,0
GTA5,1,2022-09-04,그타 나오면 초기화 되는거 맘에안듬,0
GTA5,1,2022-09-04,신습 연사버그 디럭소 안보이는버그 각종 버그좀 고쳐줬으면 합니다,0
GTA5,1,2022-09-04, ,0
GTA5,0,2022-09-04,왜 갓겜인지 내가모르는듯,0
GTA5,1,2022-09-04,너무 재미있당,0
GTA5,1,2022-09-04, 넘 재밌음 근데 좀 제발,0
GTA5,1,2022-09-04,말이 필요한가 ,0
GTA5,1,2022-09-04,m,0
GTA5,1,2022-09-04,친구들이랑 하니까 완전 존잼 공개 세션에서 놀지말고 친구들이랑 같이하면서 노셈,0
GTA5,1,2022-09-03,gg,0
GTA5,1,2022-09-03,good game,0
GTA5,1,2022-09-03,오픈월드의 몇없는 갓겜,0
GTA5,1,2022-09-03,니애미,0
GTA5,0,2022-09-03,무료로 받은 제품 Don t do motorcycle business in gta The gta online creators taught you to be comfortable with yourself so don t do it because the way you sell it is just let it ruinMachen Sie keine Motorradgesch fte in gta Die GTA Online Sch pfer haben dir beigebracht dich mit dir selbst wohl zu f hlen also tu es nicht weil die Art und Weise wie du es verkaufst Schei e ist lass es ein서버 관리 좀 해라 애미 터진 것들아 제대로 관리 않하면 니 애미 내가 따먹는다,0
GTA5,1,2022-09-03,모드 해보셈,0
GTA5,1,2022-09-03,사람을 죽이는게 합법처럼 생각하게 해주는 마성의 게임,0
GTA5,1,2022-09-03,kl,0
GTA5,1,2022-09-03,this game is so real gta is so hard because i don t have money so i don t feel funny but funny i one bin,0
GTA5,1,2022-09-03,n,0
GTA5,1,2022-09-03,재밋어요,0
GTA5,1,2022-09-03,야스장면은 없지만 그냥 재밌음 이런거 사라고 돈버는거임 ,0
GTA5,1,2022-09-03,이유없이 사람을 죽여버릴수잇어서 스트레스 풀기쉬움 다만 버그로인해서 게임성은 피 보다 안좋다고생각함,0
GTA5,1,2022-09-03,good,0
GTA5,1,2022-09-02,This game is so good,1
GTA5,1,2022-09-02,총기난사 개꿀잼,0
GTA5,1,2022-09-02,무료로 받은 제품 홀리몰리 쇗더뻑,0
GTA5,1,2022-09-02,whswoa,0
GTA5,1,2022-09-02,good,0
GTA5,1,2022-09-02,해보고 말하라 ,0
GTA5,1,2022-09-01,뭔말이 필요하냐 그냥 인생겜이다,0
GTA5,1,2022-09-01,젠부쌰쓰,0
GTA5,1,2022-09-01,굳,0
GTA5,1,2022-09-01,시간 가는줄 몰랐다 ,0
GTA5,1,2022-09-01,진짜 재밌음 ,0
GTA5,1,2022-09-01,개재밌음,0
GTA5,1,2022-09-01,Just fun,0
GTA5,1,2022-08-31,핵 쓰고싶어요 적당히해,0
GTA5,1,2022-08-31,이게 년전 겜이 맞나 ,0
GTA5,1,2022-08-31,뭐라구요 그타를 깨는데 한번도 운전하다가 친 적이 없다구요 그럼 너는 절대 그타를 해본적이 없는 애라구요 ,0
GTA5,1,2022-08-31,굿,0
GTA5,1,2022-08-31,신규차량 출시좀,0
GTA5,1,2022-08-31,애들이랑 하기 좋은거 같네요,0
GTA5,1,2022-08-31,very good story,0
GTA5,1,2022-08-31,저장공간빼고 다좋다,0
GTA5,1,2022-08-31,스토리 모드,0
GTA5,1,2022-08-31,dld,0
GTA5,1,2022-08-31,zxdfsfsfsf,0
GTA5,1,2022-08-31,good,0
GTA5,1,2022-08-31,GTER,0
GTA5,1,2022-08-31,더이상 말할 필요가 없는 게임,0
GTA5,1,2022-08-31,앙 기모띠이,0
GTA5,0,2022-08-31,아무것도 안했는데 사용정지 뜬다 쓰래기게임 이거 하려고 시간 허비한 내 자신이 수치스럽다,0
GTA5,1,2022-08-31, ,0
GTA5,1,2022-08-31,중국인 핵쟁이 광고충들만 없애도 진짜 갓겜인데 잡으려는 노력을 안 함 그래도 재미는 있음,0
GTA5,1,2022-08-31,공무원 준비 중 최고의 선택,0
GTA5,1,2022-08-30,이정도면 GTA 시민들이 불쌍하다 ,1
GTA5,1,2022-08-30,Good,0
GTA5,1,2022-08-30,야스,0
GTA5,1,2022-08-30,god game,0
GTA5,1,2022-08-30,명작을 이제야 해보네,0
GTA5,1,2022-08-30,굳굳,0
GTA5,1,2022-08-30, ,0
GTA5,1,2022-08-29,BEST GAME THAT I EVER PLAYED,0
GTA5,1,2022-08-29,핵 빼고는 다 좋네,0
GTA5,1,2022-08-29,갓겜,0
GTA5,1,2022-08-29,굿,0
GTA5,1,2022-08-29,스트레스 확풀림 굳굳 하지만 핵 개많음,0
GTA5,1,2022-08-29,무료로 받은 제품 GOOD,0
GTA5,1,2022-08-29,노잼,0
GTA5,0,2022-08-29,핵이 너무 많다,0
GTA5,1,2022-08-29,용량은 거지같이 많지만 할거없을때 이거만큼 시간죽일게임이 없긴함 ,0
GTA5,1,2022-08-29,꿀젬,0
GTA5,1,2022-08-29,이건 못참 디,0
GTA5,1,2022-08-29,얌찌 ,0
GTA5,1,2022-08-29,돈값하는 게임,0
GTA5,1,2022-08-29,너무 재미있다,0
GTA5,1,2022-08-29, ,0
GTA5,0,2022-08-29,Tlqkf,0
GTA5,1,2022-08-29,너무 재미있습니다 ,0
GTA5,1,2022-08-29,good,0
GTA5,1,2022-08-29,SD FUN,0
GTA5,1,2022-08-28,n,0
GTA5,1,2022-08-28,이제야 튜토리얼 클리어했네요 ,0
GTA5,1,2022-08-28,높은자유도 사양대비 그래픽 등 게임은 역작인데 운영이 진짜 병맛같네요공개세션 들어가질 못하겠어요 중국인들 핵 넘많아서 ,0
GTA5,0,2022-08-28,무료로 받은 제품 ,0
GTA5,1,2022-08-28,rtnrntnrtnrntrntnrtn,0
GTA5,1,2022-08-28,good,0
GTA5,1,2022-08-28,jjjjjj,0
GTA5,1,2022-08-28,재밌다 ,0
GTA5,1,2022-08-28,재미있으나 핵이 너무많음 핵만 없으면 더 좋을것이라고 생각합니다 ,0
GTA5,0,2022-08-28,게임 잘만드면 뭐함 서버 운영 같이 해놔서 재대로 게임을 할수가 없는데,0
GTA5,1,2022-08-28,너무 재밋어,0
GTA5,1,2022-08-28,goooooooooood,0
GTA5,1,2022-08-28,fas,0
GTA5,1,2022-08-28,DD,0
GTA5,1,2022-08-28,지린다,0
GTA5,1,2022-08-28,초반에만 재미있는 게임 ,0
GTA5,1,2022-08-28,컨텐츠가 부족하지 않음,0
GTA5,1,2022-08-28,w,0
GTA5,0,2022-08-28,TL,0
GTA5,1,2022-08-28, D,0
GTA5,1,2022-08-28,재밌음,0
GTA5,1,2022-08-28,해,0
GTA5,1,2022-08-28,It s a realistic game It s fun to play with friends and it s fun to play alone The advantage of this game is freedom But the downside is that there are many hackers It s hard to play online I recommend you to make an invitation session with your friends and play ,0
GTA5,1,2022-08-28, ,0
GTA5,1,2022-08-28,hhhhhhhhhhhhhhhhhh,0
GTA5,1,2022-08-28,Rnr,0
GTA5,1,2022-08-28,자본주의 게임,0
GTA5,1,2022-08-28,ll,0
GTA5,1,2022-08-28,영정이긴 한데 온라인 핵만 빼면 갓겜임,0
GTA5,1,2022-08-28,h,0
GTA5,1,2022-08-28,재밌음 그냥사셈,0
GTA5,0,2022-08-28,멀티 들어오면 평가가 다 비추인 이유를 안다,0
GTA5,1,2022-08-28,핵 존나많네 개새들아,0
GTA5,1,2022-08-27,무료로 받은 제품 good jab,0
GTA5,1,2022-08-27,앙 기모링 ,0
GTA5,0,2022-08-27,씹새끼들 게임 제대로 만들던가 시간들여서 모으게해놓고서 진행도도 못 보고 씹망겜 개새끼들,0
GTA5,1,2022-08-27,무료로 받은 제품 버그좀 고치면 그래도 갓겜,0
GTA5,1,2022-08-27,gg,0
GTA5,1,2022-08-27,good,0
GTA5,1,2022-08-27,sdc,0
GTA5,1,2022-08-27,이 게임은 명작이다 ,0
GTA5,1,2022-08-27,재밌어요,0
GTA5,1,2022-08-27,just off man,0
GTA5,1,2022-08-27,갓겜아인교,0
GTA5,0,2022-08-27, ,0
GTA5,1,2022-08-27,gta 의 명성은 다들 한번쯤 들어봤을거 아닙니까X같은 현실을 뒤로하고 당신이 꿈꾸던 일탈행위를 이 곳에서 이루세요,0
GTA5,1,2022-08-27,q평w평q q r e 평q평 e,0
GTA5,1,2022-08-27,확실히 년 출시 게임 치고는 너무 재밌고 자유도가 높은편임 근데 진짜 핵 많다 맨날 공개 세션 띠링 띠링 거리고 그리고 버그가 너무 많다 번 게임하면 번은 버그다 그래도 재밌는건 부정 못함,0
GTA5,1,2022-08-27,재미있습,0
GTA5,1,2022-08-27,친구들과 함께하니까 재밌네요,0
GTA5,1,2022-08-27,내 원 내놔 강도야,0
GTA5,1,2022-08-27,굿,0
GTA5,1,2022-08-27,AA,0
GTA5,0,2022-08-27,돈 날라감,0
GTA5,1,2022-08-27,꺠,0
GTA5,1,2022-08-27,재밌는데 핵이 너무 많아요its fun though but there s too much hackers,0
GTA5,1,2022-08-27,재미있습니다 ,0
GTA5,1,2022-08-26,재미씀 ,0
GTA5,1,2022-08-26,재밌는데 공섭에 핵 개많음,0
GTA5,1,2022-08-26,해라,0
GTA5,1,2022-08-26,무조건 해라,0
GTA5,1,2022-08-26,자동차를 좋아한다면 그타를 시작하세요,0
GTA5,1,2022-08-26,개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼개꿀잼,0
GTA5,1,2022-08-26,평가 좋게 달아드리니까 샤크카드 하나만 ,0
GTA5,1,2022-08-26, ,0
GTA5,1,2022-08-26,한없는 자유도 뭘 먼저 시작할지 모를정도로 엄청나게 많은 컨텐츠,0
GTA5,0,2022-08-26,아니 개씨발 록스타 새끼들아 핵좀 쳐 잡으라고 ,0
GTA5,1,2022-08-25,good,0
GTA5,1,2022-08-25,시대에 남을 명작,0
GTA5,1,2022-08-25,현실적이기 때문에 몰입도가 상당히 높음 그렇기 때문에 더욱 즐기기 쉬운겜이라고 생각됨 ,0
GTA5,1,2022-08-25,GOOD,0
GTA5,1,2022-08-24,잼,0
GTA5,0,2022-08-25, 짱깨새끼들아 나 좀 괴롭히지마돈 관련 핵이나 버그는 잘잡으면서 락스타,0
GTA5,1,2022-08-24,nan,0
GTA5,1,2022-08-24,재밌음,0
GTA5,1,2022-08-24,레데온 유저라 더 승질나는 갓겜 SaveRedDeadOnline,0
GTA5,1,2022-08-24,good,0
GTA5,1,2022-08-24,아이들이랑 하기 너무 좋은 게임이네요 잼민맘 ,0
GTA5,1,2022-08-24,돈줘,0
GTA5,1,2022-08-24,그냥 재밌음 컨텐츠 무기 이동수단 등등 많아서 질리지도 않고 아무생각 없이 즐기기에 너무 좋음,0
GTA5,1,2022-08-23,아주 정말 좋아요우,0
GTA5,1,2022-08-23,버스타는게 이렇게 좋은거였나,0
GTA5,1,2022-08-23,노가다 게임 ,0
GTA5,1,2022-08-23,신규 전투기좀 히히 ,0
GTA5,1,2022-08-23,굿,0
GTA5,1,2022-08-23,한문철이 이 게임을 좋아합니다 ,0
GTA5,1,2022-08-23,rntrnt,0
GTA5,1,2022-08-23,내 CD키를 훔쳐가 너의 소셜클럽에 등록한새끼 누군지는 모르지만 평생 증오한다 너떄문에 스팀으로 못하고 에픽과 락스타 런쳐통해서 하고있다 쉬불럼아,0
GTA5,1,2022-08-23,이거 재밌긴한데 재밌음,0
GTA5,1,2022-08-23,좋다,0
GTA5,1,2022-08-23,친구들이랑 세션파서 습격하면 미친 개꿀잼,0
GTA5,0,2022-08-23,온라인도 아니고 싱글에서 무한로딩 걸려버리냐 캬악 퉷 소셜 시스템 개쓰레기임,0
GTA5,1,2022-08-23,재밌네요 ,0
GTA5,1,2022-08-23, w p f f g g r e f pol p f a a ,0
GTA5,0,2022-08-23,이거 게임 엄마 죽었습니다,0
GTA5,0,2022-08-23,하지마세요 시도조차 하지마세요당신이 생각하는것 이상으로 핵이 존 게 많습니당,1
GTA5,0,2022-08-22,유저가 망치는게 아니고 게임사가 스스로 망치는거였네 안 그래도 힘 없는 전투기 산소 호흡기였던 폭발 캐넌을 폭발성 MG로 너프 레이저 히드라 시키고 새로 업뎃도 대규모도 아니고 새로운 기체 F 라이주 도 성능이 애매함 인 게임내에 있던 대 가량의 차량을 상점에서 내림 이렇게 하면 누가 GTA 예구를 하겠냐고 ,0
GTA5,1,2022-08-22,핵만 없으면 재밌음,2
GTA5,1,2022-08-22,미친 노가다 게임 근데 재밋음,0
GTA5,1,2022-08-22,끊임 없이 새로운 컨텐츠를 제공돈이 아깝지 않다,0
GTA5,1,2022-08-22,줫나 재뮜네 시발 ,0
GTA5,1,2022-08-22,갓갓 최고임,0
GTA5,1,2022-08-22,R,0
GTA5,0,2022-08-22,레데리에 왜 채팅창을 없앴는지 알겠다,1
GTA5,1,2022-08-22,오픈 월드 게임의 진수 ,0
GTA5,1,2022-08-22,업뎃이 롤라게 오래 걸려요 tlqkf게임,0
GTA5,1,2022-08-22,핵이 많아서 좋아요 ,0
GTA5,1,2022-08-22,예 그 뭐 GTA 임,0
GTA5,1,2022-08-22,스토리모드 안하신분들은 인생의 절반을 손해본겁니다,0
GTA5,1,2022-08-21,역시 인생갓겜 ,0
GTA5,1,2022-08-21,몰라 걍 사라 사고싶어서 보는거 아니냐,0
GTA5,1,2022-08-21,nan,0
GTA5,1,2022-08-21,jamitdda,0
GTA5,1,2022-08-21,괜히 샀다,0
GTA5,1,2022-08-21,개재밋음 하지막 핵이많음,0
GTA5,1,2022-08-21,good,0
GTA5,0,2022-08-21,씨발 핵이 왜이리 많아,0
GTA5,1,2022-08-21,무고밴 까세요 발 핵쟁이가 돈 쳐먹이고 신고했다고 재밌는겜도 하기싫게 만드네 제발 gta 만 만드느라 혈안되지 말고 핵쟁이나 잘 잡자 그래도 겜자체는 재밌으니까 추천줄게 ,0
GTA5,1,2022-08-21,good,0
GTA5,1,2022-08-21,핵만 잡으면 완벽할듯,0
GTA5,1,2022-08-21,무료로 받은 제품 핵하고 버그만없으면 진짜 갓겜임b,0
GTA5,1,2022-08-21,개꿀잼,0
GTA5,1,2022-08-21,습격 참가하려 하는대 레벨 적다고 강퇴당하는거 싯팔 맞냐고,0
GTA5,1,2022-08-21, ,0
GTA5,1,2022-08-21,아주 만족스러운 게임을 하고 있어요 다른 플레이어들과 하는 미션들도 너무 재미있고요 다만 스팸 문자라고 할까요 알아볼 수 없는 문자들이 계속 게임 상의 메세지로 울려서 너무 시끄러워요 도배를 하시더라고요 알아보니까 핵이라고 하던데 이것만 어떻게 해결이 되면 더 최상의 게임을 할 수 있을 것 같아요 ,0
GTA5,1,2022-08-21,핵과공존하는게임,0
GTA5,1,2022-08-21,핵쟁이갓겜,0
GTA5,1,2022-08-21,개꿀쟈 ,0
GTA5,1,2022-08-21,GTA로 운전을 배웠어요,0
GTA5,1,2022-08-21,최적화 끝판왕 맥북에서도 돌아감,0
GTA5,1,2022-08-21,cf,0
GTA5,1,2022-08-21,은겸아 사랑해 섹발련아,0
GTA5,0,2022-08-21,여러분 이거만 기억하새요 대만을지지하고 중국시진핑을 대만애서 춤추개하고요중국인 씹새기 타이완 넘버원 ,0
GTA5,0,2022-08-21,무료로 받은 제품 dd,0
GTA5,1,2022-08-21,헤응,0
GTA5,1,2022-08-21,꿀잼,0
GTA5,0,2022-08-21,as etdr ht,0
GTA5,1,2022-08-21,Make me funny,0
GTA5,1,2022-08-21,갓겜,0
GTA5,1,2022-08-21,d,0
GTA5,0,2022-08-21, ,0
GTA5,1,2022-08-21,좋아요,0
GTA5,0,2022-08-21,왜 저만 강종시켜요 ,0
GTA5,1,2022-08-21,h,0
GTA5,1,2022-08-20,아니 경찰 선생님 저새끼가 먼저 나 쳤으니까 머리에 바람 구멍 정도는 내줄수도 있잖아요,0
GTA5,1,2022-08-21,핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 핵쟁이 너무 많아 ,0
GTA5,1,2022-08-20,며칠 안키면 영원히 못킴,0
GTA5,1,2022-08-20,그냥 잼나요,0
GTA5,1,2022-08-20,good game ,0
GTA5,1,2022-08-20,굿,0
GTA5,1,2022-08-20,게임이 완벽하고 처음에는 몰랐지만 참 재미있습니다 꼭 하시고 저는 인생을 gta랑 보내는중입니다 만원 낼정도로 재밌고 꼭 사세요,0
GTA5,1,2022-08-20,기모찌 증명된 명작,0
GTA5,1,2022-08-20,핵쟁이 좆망겜 게임,0
GTA5,1,2022-08-20,so fun and the mods are very interesting,0
GTA5,1,2022-08-20,너무 잘생기셧어요,0
GTA5,1,2022-08-20,재미있다혼자보단 친구랑 같이하는게 훨씬 재미있다공방은 생각보다 핵쟁이가 정말 많았다,0
GTA5,1,2022-08-20,재밌습니다 ,2
GTA5,1,2022-08-20,soso not bad,0
GTA5,1,2022-08-20,이거 설치하는 데 시간 존나 걸림 하지만 재미있음 하지만 핵 잼민이들이 존나 많음 끝 ,0
GTA5,1,2022-08-20,체고오,0
GTA5,1,2022-08-20,앙 기뭐틔,0
GTA5,1,2022-08-20,믿고 하는 GTA,0
GTA5,1,2022-08-20,몇년씩 무료 DLC 풀어주는 게임이 재미가 없다면 그것은 사용자문제가 분명합니다,0
GTA5,1,2022-08-19,재밌는데 좆같다 ,0
GTA5,1,2022-08-19,짱깨만 없으면 세상 최고의 게임,0
GTA5,1,2022-08-19,재밋따요,0
GTA5,1,2022-08-19,무료로 받은 제품 없음,0
GTA5,1,2022-08-19,계획대로 해서 된게 이거야,0
GTA5,0,2022-08-19,갑자기 gta를 실행하면 별 개만뜨고 멈춘다음에 갑자기 뭐 알려주는것도 없이 나가집니다 지웠다 깔고 락스타를 지웠다 깔고 모든걸 다 지웠다 깔았는데 실행안돼고 검사도 해봤는데 아무것도 안돼고 계속 똑같습니다 정말 화가 납니다 이게임 절때로 하지 마세요 저처럼 되면 돈 낭비입니다 환불도 안돼고 정말 화가납니다 절때 하지마세요 그러면 돈 날리는겁니다 말했습니다,0
GTA5,1,2022-08-19, ,0
GTA5,0,2022-08-19,핵 ,0
GTA5,1,2022-08-19,몇시간 안해봤는데 재밌네요,0
GTA5,1,2022-08-19,오픈월드를 좋아하시고 또 액션게임에 탄탄한 스토리를 원하시는 분들이라면 gta시리즈 중 탄도 추천하겠습니다 특정인물만 부각되는게 아니라 다양한 인물 시점에서 바라보는 이야기를 통해서 느껴지는 감정선과 자연스럽게 연결되는 인물들로 스토리라인을 탄탄하게 짜놓은 gta 라서 아마 오래 하신다면 기본 시간은 넘기지 않을까 ,0
GTA5,1,2022-08-19,rtqwrweqrwasred,0
GTA5,1,2022-08-19, 시간이 아깝지않음 ,0
GTA5,1,2022-08-19,ggod,0
GTA5,1,2022-08-19,그냥 다 좋음,0
GTA5,1,2022-08-19, ,0
GTA5,1,2022-08-19, ,0
GTA5,1,2022-08-19,내 생에 가장 재미있었던 게임,0
GTA5,1,2022-08-19,이것도 허들 종 나 높아졌다,0
GTA5,1,2022-08-19,뭐 나쁘지 않음,0
GTA5,1,2022-08-18,상타취,0
GTA5,1,2022-08-18, 원주고 샀는데 게속하다보면 되게 재밌어요,0
GTA5,1,2022-08-18,굿,0
GTA5,1,2022-08-18, ,1
GTA5,1,2022-08-18,싱글플레이 재밌음스토리도 괜찮고 인물 개개인의 성격이 잘 드러남근데 심심할뿐온라인플레이 재밌음재밌긴한데핵쟁이와 이유모를 학살자들때문에 온라인에서도 방 혼자파서 함,1
GTA5,1,2022-08-18,플레이할때까진 뭔재미였는지 몰랐지만 플레이하고나선 정말 사길잘한 게임,0
GTA5,1,2022-08-18,e,0
GTA5,1,2022-08-18,good,0
GTA5,1,2022-08-18,다좋습니다 ,0
GTA5,0,2022-08-18,비싼게임에다 할인하면 좋은거고 핵 존나많고 레이저나 헤비스나 옵투있으면 모든게 다 되는 경찰과 시민이 억까하고 핵이 난리치는 게임,0
GTA5,1,2022-08-18,갓 겜,0
GTA5,0,2022-08-18,에휴,0
GTA5,1,2022-08-18,tprtmqhwl,0
GTA5,1,2022-08-17,이만한 게임 없음,0
GTA5,1,2022-08-17,wow,0
GTA5,1,2022-08-17, ,0
GTA5,1,2022-08-17,무료로 받은 제품 ijv,0
GTA5,0,2022-08-17,region lock china,0
GTA5,1,2022-08-17,GOOD,0
GTA5,1,2022-08-17,다 뽀사버려,0
GTA5,1,2022-08-17,npc가 친절하고 핵쟁이가 맛있어요 ,0
GTA5,1,2022-08-17,어 개같은 버그 개같은 핵쟁이 ,1
GTA5,1,2022-08-17,dkdlka,0
GTA5,1,2022-08-17,aa,0
GTA5,1,2022-08-17,초반에 아파트랑 구루마 사는건 스타터팩사서 구매하시고 임무하시고 랭크 찍으시면 구습격하세요 구습격 보상이 짭짤합니다,0
GTA5,1,2022-08-17,이 게임은 자유도가 높고 돈을 벌수도 있고 하고 싶은것들을 할수 있습니다 재밌습니다,1
GTA5,1,2022-08-17,꿀잼,0
GTA5,1,2022-08-17,어릴 때는 GTA보면 맨날 온라인이나 오픈월드를 하는 그 느낌이 재밌을 것이라고 생각했는데 막상 PC로 나온 GTA 를 성인이 되어서 했을 때는 온라인과 오픈월드에서 깽판치는건 전혀 재미가 없었고 오히려 기대하지 않았던 스토리 모드가 너무 재밌어서 밤을 새며 클리어 했던 기억이 있다,0
GTA5,1,2022-08-17,sasdasadc,0
GTA5,1,2022-08-17,sefrsd,0
GTA5,1,2022-08-17,만약에 피시방 옆자리 사람이 그사람 친구한테 아 X발 나 그타 없는데 꼭 해야하냐 라고 했다면 바로 그 사람 머리채 잡고 라면 국물에 초 동안 담금질 한 다음에 바로 의자에 테이크 다운 시전 해야 분이 풀릴만한 게임임,0
GTA5,1,2022-08-16,하하,0
GTA5,1,2022-08-16,불만 저장공간 너무 많아서 불만,0
GTA5,1,2022-08-16,이번 업데이트 이후로 반강제로 카요페리코가 아닌 다른 습격이나 작업을 하게 된게 상당히 마음에 들고 그타가 더욱 재밌어진 것 같다 ,0
GTA5,0,2022-08-16,아니 게임어케지움 라이브러리에도 안뜨는데,0
GTA5,1,2022-08-16, ,0
GTA5,1,2022-08-16, ,0
GTA5,1,2022-08-16,중국게임,0
GTA5,1,2022-08-16,게임은 재밌는데 돈 모으기가 너무 힘들어요,0
GTA5,0,2022-08-16,온라인 이 안됄때도 있네요 ,0
GTA5,1,2022-08-16,갓겜 오프레서MK 얻기 힘듬 ,0
GTA5,1,2022-08-16,g d,0
GTA5,1,2022-08-16,fun,0
GTA5,1,2022-08-16,재밌음,0
GTA5,1,2022-08-16,rnt,0
GTA5,1,2022-08-16, 재미쓰,0
GTA5,1,2022-08-16,게임 개발자들 기술보다 핵 개발자들 기술이 더 좋은게임 ,0
GTA5,1,2022-08-16,무료로 받은 제품 ,0
GTA5,1,2022-08-16,노무재미있어요 친구들과 저격놀이할수도 있고 친구들과 협동해서 할수도있어서 아주재미있네요,0
GTA5,1,2022-08-16,정말 재미있는게임이네여 하는법을 아니깐 계속 하고싶어지는 게임이네요 특수차량도 잘 구현했네요 ,0
GTA5,1,2022-08-16,핵 좀 잡아라 엄한 사람 정지먹이지 말고,0
GTA5,1,2022-08-16,sdaads,0
GTA5,1,2022-08-16,아오 핵좀 잡아라 핵 ,0
GTA5,1,2022-08-16,다채로운 즐거움 친구가 많으면 재밌다,0
GTA5,1,2022-08-16,이 게임은 차만 타고 댕겨도 재밌네,0
GTA5,1,2022-08-16,진짜 개재밌음 ,0
GTA5,0,2022-08-15,so many hack,0
GTA5,1,2022-08-15,갓겜,0
GTA5,1,2022-08-15,치트엔진으로 매일 씩 꿀꺽 ,0
GTA5,1,2022-08-15,굿,0
GTA5,1,2022-08-15,just do it,0
GTA5,1,2022-08-15, ,0
GTA5,0,2022-08-15,렉 핵,0
GTA5,1,2022-08-15,dasdw,0
GTA5,1,2022-08-15,재밌다 아마 ,0
GTA5,1,2022-08-15,free hongkong,0
GTA5,1,2022-08-15,난 돈도 많이 벌고 초고층 아파트에 슈퍼카도 대 이상 있음 아 이제 게임 꺼야겠다,0
GTA5,1,2022-08-15,명작그자체,0
GTA5,1,2022-08-15, ,0
GTA5,1,2022-08-15,굿,0
GTA5,1,2022-08-15,재미있습니다,0
